Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO
05-03-2020 22:00;61;34;5,5;38,3;43,9;0;0,95;9,3
05-03-2020 23:00;56;52;2,9;25,9;28,8;0;0,67;19,5
05-03-2020 24:00;40;31;3,5;35,6;39,2;0;0,79;10,5
06-03-2020 01:00;69;33;2,5;35,5;37,9;0;0,72;10,2
06-03-2020 02:00;73;46;1,7;30,3;32,1;0;0,59;12,5
06-03-2020 03:00;73;47;1,4;24,6;26,1;0;0,55;13,3
06-03-2020 04:00;65;43;1,9;27,8;29,7;0;0,57;9,2
06-03-2020 05:00;62;44;15,1;33,2;48,4;0;0,67;4,1
06-03-2020 06:00;69;37;23,8;35,5;59,3;0;0,8;1,9
06-03-2020 07:00;83;67;118,9;41,6;160,5;0;1,92;1,7
06-03-2020 08:00;129;75;99,8;47,4;147;0;2,33;4,3
06-03-2020 09:00;122;89;49,9;43,8;93,8;0;1,56;7,7
06-03-2020 10:00;118;69;20,5;27,8;48,3;0;0,89;20,2
06-03-2020 11:00;75;49;8,4;18,2;26,6;0;0,68;34,7
06-03-2020 12:00;0;20;4,7;15,8;20,5;0;0,61;43,6
06-03-2020 13:00;48;44;3,5;13,9;17,4;0;0,56;53,7
06-03-2020 14:00;48;32;3,2;17,7;20,9;0;0,62;61,7
06-03-2020 15:00;51;36;3;21,1;24,2;0;0,69;60,2
06-03-2020 16:00;89;38;5,8;27,2;33;0;0,83;48,3
06-03-2020 17:00;91;38;4,7;25,6;30,2;0;0,82;45,9
06-03-2020 18:00;85;45;4,2;28,5;32,7;0;0,96;36,3
06-03-2020 19:00;90;40;11,8;47,1;59,2;0;1,33;17,9
06-03-2020 20:00;72;53;19,2;51,8;71;0;1,5;8,9
06-03-2020 21:00;74;49;11;47,6;58,6;0;1,37;9,4
06-03-2020 22:00;84;58;18;53,2;71,2;0;1,45;3,6
06-03-2020 23:00;79;51;10,9;43,8;54,7;0;1,15;8,5
06-03-2020 24:00;68;50;6,2;42,4;48,7;0;0,99;10
07-03-2020 01:00;68;46;1,7;20,3;22;0;0,66;27,3
07-03-2020 02:00;59;48;1,1;16,8;17,9;0;0,62;27,8
07-03-2020 03:00;54;48;1,1;15,1;16,2;0;0,59;29
07-03-2020 04:00;59;41;2,1;23,3;25,4;0;0,64;19,5
07-03-2020 05:00;69;49;1,4;18,7;20,1;0;0,59;23
07-03-2020 06:00;65;48;12,1;21,3;33,4;0;0,69;22,9
07-03-2020 07:00;66;44;7;27,3;34,1;0;0,8;19,8
07-03-2020 08:00;57;48;4,4;16;20,3;0;0,66;31
07-03-2020 09:00;49;37;3,4;11,7;15,1;0;0,54;34,1
07-03-2020 10:00;46;33;2,6;7,2;9,9;0;0,45;38,4
07-03-2020 11:00;40;31;3,9;7,5;11,4;0;0,47;40,6
07-03-2020 12:00;39;31;3,1;7,2;10,3;0;0,46;43,3
07-03-2020 13:00;39;32;3,3;11,4;14,7;0;0,54;49,2
07-03-2020 14:00;47;38;1,9;12,1;14;0;0,53;61,6
07-03-2020 15:00;50;23;2,8;18,4;21,2;0;0,69;56,8
07-03-2020 16:00;93;48;3,5;19;22,6;0;0,7;49,8
07-03-2020 17:00;77;52;4,4;21,7;26;0;0,73;44,3
07-03-2020 18:00;72;49;2,3;21,7;24;0;0,74;42,1
07-03-2020 19:00;65;45;4,2;32,2;36,3;0;0,91;31
07-03-2020 20:00;74;50;3,2;37,2;40,4;0;0,93;23,8
07-03-2020 21:00;75;56;4;38;42;0;0,94;24,6
07-03-2020 22:00;72;53;1,6;30,4;32;0;0,82;25,7
07-03-2020 23:00;62;42;0,8;13;13,8;0;0,59;35
07-03-2020 24:00;56;38;0,7;9,4;10;0;0,52;36,4
08-03-2020 01:00;49;25;0,8;8,6;9,4;0;0,51;37,2
08-03-2020 02:00;45;42;0,5;5,1;5,6;0;0,47;40,4
08-03-2020 03:00;44;28;0,9;5,7;6,6;0;0,46;38,3
08-03-2020 04:00;41;34;0,7;5,5;6,1;0;0,47;37,8
08-03-2020 05:00;40;27;1,2;18;19,2;0;0,6;25,6
08-03-2020 06:00;50;41;0,9;7,3;8,2;0;0,5;34,1
08-03-2020 07:00;33;26;2,5;16,1;18,5;0;0,65;24,2
08-03-2020 08:00;46;34;3,3;10,9;14,3;0;0,57;29,5
08-03-2020 09:00;39;35;3,4;8,8;12,1;0;0,54;31,6
08-03-2020 10:00;36;29;3,7;6,7;10,3;0;0,51;34,9
08-03-2020 11:00;30;27;2,4;6,7;9,2;0;0,51;41,4
08-03-2020 12:00;27;24;3,2;7,2;10,4;0;0,52;37,4
08-03-2020 13:00;27;25;2,8;18,8;21,6;0;0,75;41,6
08-03-2020 14:00;81;41;3,4;19,2;22,5;0;0,74;40
08-03-2020 15:00;54;45;3,4;15,4;18,8;0;0,7;33,4
08-03-2020 16:00;67;38;3,7;18,5;22,3;0;0,76;25,3
08-03-2020 17:00;34;34;4,2;22,1;26,3;0;0,83;22,5
08-03-2020 18:00;49;36;4;25,7;29,7;0;0,9;18,3
08-03-2020 19:00;43;36;6,4;32,6;39;0;0,97;12
08-03-2020 20:00;37;27;10,3;37,9;48,2;0;1,09;7,5
08-03-2020 21:00;45;20;11,2;37,4;48,5;0;1,06;5,9
08-03-2020 22:00;38;29;7,4;20,9;28,2;0;0,77;15,1
08-03-2020 23:00;33;15;1,2;7,5;8,6;0;0,49;25,4
08-03-2020 24:00;30;0;1,3;9,2;10,5;0;0,47;23,6
09-03-2020 01:00;29;15;1;4,6;5,6;0;0,4;29,2
09-03-2020 02:00;22;22;0,7;3,4;4,1;0;0,39;30,9
09-03-2020 03:00;26;20;0,7;3,5;4,2;0;0,39;30,3
09-03-2020 04:00;24;24;0,9;4,1;5;0;0,39;28,2
09-03-2020 05:00;18;18;1,2;8,7;9,9;0;0,43;23,8
09-03-2020 06:00;28;24;7,9;29;36,9;0;0,64;8,4
09-03-2020 07:00;38;21;67;41,2;108,4;0;1,45;2,1
09-03-2020 08:00;67;56;34,1;29;63,1;0;1,12;12
09-03-2020 09:00;41;35;10,6;15,6;26,3;0;0,72;24,2
09-03-2020 10:00;32;23;9,5;14,7;24,3;0;0,75;24,9
09-03-2020 11:00;25;23;7,9;10,9;18,8;0;0,76;27,4
09-03-2020 12:00;41;27;2,4;8,2;10,5;0;0,53;30,2
09-03-2020 13:00;27;18;4,8;9,5;14,3;0;0,56;30,6
09-03-2020 14:00;27;21;3,3;10,4;13,7;0;0,55;29,9
09-03-2020 15:00;23;18;8,6;23,4;32;0;0,78;20,8
09-03-2020 16:00;56;22;14,1;30,8;45;0;0,91;16,2
09-03-2020 17:00;57;35;14,8;33,1;47,9;0;1,34;13,3
09-03-2020 18:00;66;56;11;32,8;43,8;0;0,92;11,4
09-03-2020 19:00;56;30;13,4;31;44,3;0;1,02;10,1
09-03-2020 20:00;53;35;12;33,6;45,6;0;1,04;6,1
09-03-2020 21:00;54;29;16;36,3;52,4;0;1,14;2,3
09-03-2020 22:00;47;31;28,8;36,7;65,5;0;1,28;1,1
09-03-2020 23:00;44;27;19,8;32,3;52,1;0;1;2,3
09-03-2020 24:00;61;35;2,4;15,2;17,5;0;0,55;13,3
10-03-2020 01:00;20;20;1,6;6,7;8,2;0;0,44;19,4
10-03-2020 02:00;21;21;1,3;5,8;7,1;0;0,42;19,4
10-03-2020 03:00;15;15;1,1;3,9;5;0;0,4;21,8
10-03-2020 04:00;22;22;1,4;10,2;11,6;0;0,44;14,7
10-03-2020 05:00;12;11;3,1;16,9;20;0;0,5;9,5
10-03-2020 06:00;17;13;24,6;28,8;53,4;0;0,76;1,1
10-03-2020 07:00;33;32;63,2;31,5;94,7;0;1,19;1,1
10-03-2020 08:00;51;50;69,4;31,5;100,8;0;1,55;4,4
10-03-2020 09:00;59;29;38,4;32;70,4;0;1,24;9
10-03-2020 10:00;57;49;30,1;36,8;67;0;1,21;18,5
10-03-2020 11:00;58;34;16;36,1;52,2;0;1,12;32,3
10-03-2020 12:00;52;34;10,1;40,6;50,6;0;1,06;38,6
10-03-2020 13:00;76;38;8,1;28,7;36,9;0;0,84;37,7
10-03-2020 14:00;100;56;12,2;23,9;36,1;0;0,76;18,5
10-03-2020 15:00;35;26;21,3;29,3;50,7;0;0,95;15,8
10-03-2020 16:00;49;35;8,1;23,6;31,7;0;0,78;23,4
10-03-2020 17:00;48;36;9,8;25,6;35,4;0;0,78;20,3
10-03-2020 18:00;53;30;19,1;30,1;49,2;0;0,94;9,8
10-03-2020 19:00;40;27;29,6;32,7;62,3;0;1,24;2,9
10-03-2020 20:00;29;14;74,3;36,6;110,9;0;1,87;1,2
10-03-2020 21:00;31;27;126,6;39,5;165,8;0;2,7;1,2
10-03-2020 22:00;50;33;113,9;36,9;150,8;0;2,43;0,8
10-03-2020 23:00;56;31;79,1;30,9;110;0;1,75;0,9
10-03-2020 24:00;41;25;17,7;27,1;44,8;0;0,8;1,9
11-03-2020 01:00;28;22;20;25,3;45,3;0;0,79;0,9
11-03-2020 02:00;37;22;6,3;26,4;32,6;0;0,63;2,9
11-03-2020 03:00;50;36;2,8;23,6;26,5;0;0,53;4,9
11-03-2020 04:00;47;32;1,5;20;21,6;0;0,5;7,4
11-03-2020 05:00;46;28;10,4;26,5;36,8;0;0,58;2,8
11-03-2020 06:00;47;40;0;0;0;0;1,24;1,8
11-03-2020 07:00;87;67;80,5;33,6;114;0;1,53;1,3
11-03-2020 08:00;55;46;66,8;39;105,9;0;1,67;4,5
11-03-2020 09:00;57;49;42,8;45;87,8;0;1,56;12,3
11-03-2020 10:00;56;39;23,7;39;62,7;0;1,05;20,3
11-03-2020 11:00;49;34;12,8;25,3;38,1;0;0,8;27,9
11-03-2020 12:00;45;32;8,8;20,8;29,6;0;0,67;38
11-03-2020 13:00;38;32;6,1;16,3;22,4;0;0,58;40,6
11-03-2020 14:00;24;22;6,3;18;24,3;0;0,58;36,5
11-03-2020 15:00;28;24;8,8;19,7;28,6;0;0,63;28,2
11-03-2020 16:00;33;13;9,2;18,9;28,1;0;0,66;27,9
11-03-2020 17:00;43;27;11,8;25,2;37;0;0,74;22
11-03-2020 18:00;47;32;10,5;26,9;37,3;0;0,84;18,9
11-03-2020 19:00;41;40;14,3;31,2;45,5;0;0,96;13,9
11-03-2020 20:00;53;28;15,3;33,6;48,9;0;1,05;10,5
11-03-2020 21:00;54;36;8,2;28,9;37,1;0;0,89;12,7
11-03-2020 22:00;44;37;7,6;27,9;35,6;0;0,85;12,9
11-03-2020 23:00;45;30;7,7;33,2;40,8;0;0,81;8,9
11-03-2020 24:00;52;46;2,5;21,5;24;0;0,6;13,1
12-03-2020 01:00;42;41;1,2;12,3;13,5;0;0,49;17,6
12-03-2020 02:00;40;27;1,3;13,9;15,3;0;0,5;15,8
12-03-2020 03:00;35;35;1,6;7,6;9,2;0;0,41;19,4
12-03-2020 04:00;31;19;0,9;5,6;6,6;0;0,39;23,1
12-03-2020 05:00;30;24;1,5;10,2;11,7;0;0,44;20,9
12-03-2020 06:00;37;20;0;0;0;0;1,13;6,8
12-03-2020 07:00;48;46;29,8;35,9;65,6;0;1,04;2,8
12-03-2020 08:00;51;32;25,7;28;53,7;0;1,08;8,3
12-03-2020 09:00;55;37;15,5;19,6;35,1;0;0,83;18
12-03-2020 10:00;37;32;9,7;15,7;25,4;0;0,69;24,9
12-03-2020 11:00;37;25;4,9;13;17,8;0;0,57;30,9
12-03-2020 12:00;28;25;7,9;24,6;32,5;0;0,75;25,6
12-03-2020 13:00;41;32;5,6;13,3;18,9;0;0,61;31,2
12-03-2020 14:00;29;21;11,1;29,1;40,3;0;0,85;23,8
12-03-2020 15:00;63;36;6,9;22,5;29,4;0;0;29,2
12-03-2020 16:00;37;25;0;0;0;0;0,83;0
12-03-2020 17:00;58;33;12,2;26;38,3;0;0,9;21,6
12-03-2020 18:00;44;26;14,2;30,4;44,5;0;1,34;17,1
12-03-2020 19:00;62;30;13,7;37,9;51,6;0;1,26;9,3
12-03-2020 20:00;50;20;27,2;45,1;72,3;0;1,45;2,4
12-03-2020 21:00;72;46;24,6;43,1;67,7;0;1,51;1,3
12-03-2020 22:00;69;42;22,9;42,6;65,5;0;1,22;1,8
12-03-2020 23:00;56;28;28,8;33,6;62,5;0;1,3;4,6
12-03-2020 24:00;49;47;2,4;17,9;20,3;0;0,66;14,9
13-03-2020 01:00;26;22;1,8;16,4;18,3;0;0,61;15,2
13-03-2020 02:00;0;25;1,7;11,2;12,8;0;0,55;18,5
13-03-2020 03:00;24;17;4,5;20,7;25,1;0;0,62;11
13-03-2020 04:00;40;23;1,5;8,2;9,7;0;0,51;20,6
13-03-2020 05:00;0;27;4;12;16;0;0,52;17,7
13-03-2020 06:00;25;25;23,3;33;56,2;0;0,89;2,2
13-03-2020 07:00;39;30;71,8;35,6;107,3;0;1,68;1,3
13-03-2020 08:00;67;47;69,2;37,6;106,7;0;1,85;2,7
13-03-2020 09:00;72;67;54;40,2;94,2;0;1,57;4,5
13-03-2020 10:00;67;38;31,4;36,1;67,5;0;1,21;13,2
13-03-2020 11:00;60;56;19,8;31;50,8;0;1,06;20,8
13-03-2020 12:00;75;44;11;26;36,9;0;0,93;39
13-03-2020 13:00;53;41;5,8;22,9;28,6;0;0,84;38,2
13-03-2020 14:00;53;33;5,6;23,6;29,2;0;0,87;33
13-03-2020 15:00;61;31;6,7;23,2;29,9;0;0,88;28,8
13-03-2020 16:00;57;29;11,7;27,3;38,8;0;0,95;20,6
13-03-2020 17:00;58;35;15,5;29,9;45,3;0;1,02;14,9
13-03-2020 18:00;39;25;16,7;32,3;49;0;1,17;13,2
13-03-2020 19:00;43;29;12,4;30,9;43,2;0;1,08;12,3
13-03-2020 20:00;37;29;7,4;30,1;37,5;0;1,01;9,7
13-03-2020 21:00;36;33;13,4;39;52,5;0;1,21;2,5
13-03-2020 22:00;29;29;35,3;42,1;77,5;0;1,52;1,1
13-03-2020 23:00;38;33;15,5;38,8;54,3;0;1,23;1,9
13-03-2020 24:00;30;30;17,8;39,2;57;0;1,27;0,9
14-03-2020 01:00;36;32;29,9;36,9;66,8;0;1,3;0,5
14-03-2020 02:00;32;29;18,4;34,4;52,8;0;1,09;0,8
14-03-2020 03:00;31;30;9,1;31;40,1;0;0,93;2,8
14-03-2020 04:00;26;26;3,2;21,9;25,2;0;0,74;8,5
14-03-2020 05:00;17;13;5,5;22,4;27,9;0;0,72;9,1
14-03-2020 06:00;0;24;12,3;20;32,2;0;1,12;10,5
14-03-2020 07:00;0;14;20,5;31,6;52;0;1,06;2,7
14-03-2020 08:00;15;14;32,4;32,5;64,9;0;1,25;6,2
14-03-2020 09:00;21;18;13,6;21,8;35,4;0;0,88;17,2
14-03-2020 10:00;16;1;10,5;22,8;33,3;0;0,86;17,4
14-03-2020 11:00;25;24;17,7;34,3;52,1;0;1,11;17,9
14-03-2020 12:00;34;24;9,8;23;32,8;0;0,9;37,3
14-03-2020 13:00;31;22;5,2;26,3;31,5;0;0,97;39,8
14-03-2020 14:00;43;20;7,4;29,7;37,1;0;1,04;32,1
14-03-2020 15:00;54;37;7,3;18,2;25,5;0;0,83;33,1
14-03-2020 16:00;32;21;5,7;16,9;22,7;0;0,81;34
14-03-2020 17:00;28;23;6;21,6;27,6;0;0,87;30
14-03-2020 18:00;32;25;4,6;18,8;23,4;0;0,79;24,1
14-03-2020 19:00;11;5;4,3;38,9;43,2;0;1,05;7,2
14-03-2020 20:00;23;7;5,9;39,4;45,2;0;1,1;3,9
14-03-2020 21:00;21;20;12;42;54;0;1,21;3,9
14-03-2020 22:00;23;16;16,2;40,4;56,7;0;1,19;2,5
14-03-2020 23:00;35;34;15,7;36,7;52,4;0;0,97;2,5
14-03-2020 24:00;31;23;9;27,1;36,1;0;0,86;7,4
15-03-2020 01:00;30;26;2,6;21,5;24,1;0;0,8;8,9
15-03-2020 02:00;21;14;2,2;17,2;19,4;0;0,71;12
15-03-2020 03:00;13;5;1,9;17,5;19,5;0;0,7;10,2
15-03-2020 04:00;16;16;1,6;14,1;15,8;0;0,67;13,5
15-03-2020 05:00;14;14;2;15,9;17,8;0;0,66;12
15-03-2020 06:00;14;11;9,4;25,9;35,3;0;0,86;3,7
15-03-2020 07:00;22;22;9,8;25,6;35,4;0;0,9;3,6
15-03-2020 08:00;21;15;17,1;24,5;41,6;0;0,92;6,4
15-03-2020 09:00;21;20;8,2;15,4;23,6;0;0,77;15,9
15-03-2020 10:00;17;6;7,5;12,6;20;0;0,72;21,6
15-03-2020 11:00;11;0;8,2;16,2;24,5;0;0,81;25,6
15-03-2020 12:00;20;15;5,2;11,6;16,7;0;0,72;32,1
15-03-2020 13:00;13;10;4;12,3;16,3;0;0,75;31,5
15-03-2020 14:00;28;20;5,5;17,1;22,5;0;0,86;27,7
15-03-2020 15:00;35;24;5,7;11,9;17,6;0;0,77;31,6
15-03-2020 16:00;30;23;4,4;12,5;16,9;0;0,78;28,4
15-03-2020 17:00;32;20;3,9;12,8;16,7;0;0,74;28,2
15-03-2020 18:00;24;18;4;14,7;18,8;0;0,77;25,7
15-03-2020 19:00;31;20;3,9;19,7;23,7;0;0,86;20
15-03-2020 20:00;26;21;3,4;19,1;22,5;0;0,82;17,4
15-03-2020 21:00;20;17;6,4;26,8;33,3;0;0,94;14,7
15-03-2020 22:00;33;24;3,4;21,9;25,4;0;0,83;16,6
15-03-2020 23:00;30;25;2,2;17,2;19,4;0;0,74;19,3
15-03-2020 24:00;20;16;3,3;17,3;20,6;0;0,65;17,5
16-03-2020 01:00;17;10;0,8;16,1;17;0;0,64;18,5
16-03-2020 02:00;26;0;0,8;15;15,8;0;0,64;19,9
16-03-2020 03:00;38;32;1,5;13,7;15,2;0;0,64;20,4
16-03-2020 04:00;49;38;1,2;14,7;15,9;0;0,64;19,4
16-03-2020 05:00;48;46;7,1;30,6;37,8;0;0,74;9,2
16-03-2020 06:00;52;33;34,8;45,5;80,4;0;1,03;1,6
16-03-2020 07:00;53;48;40,6;42,8;83,4;0;1,27;2,2
16-03-2020 08:00;56;40;50,7;35,9;86,7;0;1,39;2,3
16-03-2020 09:00;82;46;40,3;31,7;72;0;1,23;6,2
16-03-2020 10:00;0;28;16;19,8;35,8;0;0,77;19
16-03-2020 11:00;0;39;13,2;21,6;34,8;0;0,85;23,2
16-03-2020 12:00;0;29;8,3;16,1;24,4;0;0,75;32,2
16-03-2020 13:00;0;17;5,4;17,6;23;0;0,76;39,4
16-03-2020 14:00;0;26;6,1;25,5;31,5;0;0,86;34,4
16-03-2020 15:00;0;35;8,3;32,5;40,7;0;0,96;26
16-03-2020 16:00;0;36;7,9;30,9;38,7;0;1,04;25,8
16-03-2020 17:00;56;49;10,7;27,1;37,8;0;0,92;22,2
16-03-2020 18:00;53;41;10,5;25,8;36,3;0;0,9;22,3
16-03-2020 19:00;31;30;11,2;31,2;42,2;0;0,96;19,3
16-03-2020 20:00;22;19;13,3;39,3;52,5;0;1,13;11,5
16-03-2020 21:00;21;9;37,4;50;87,4;0;1,73;1,7
16-03-2020 22:00;44;33;52,3;48,3;100,5;0;1,78;1,1
16-03-2020 23:00;35;20;33,8;42;75,9;0;1,4;2,1
16-03-2020 24:00;33;32;15,9;35,6;51,6;0;0,9;3,6
17-03-2020 01:00;35;24;21,3;33,9;55,2;0;0,9;1,1
17-03-2020 02:00;30;12;5,6;30,1;35,6;0;0,68;1,9
17-03-2020 03:00;32;29;9,4;28,2;37,6;0;0,66;1,7
17-03-2020 04:00;36;13;9,1;27,9;37,1;0;0,65;2,6
17-03-2020 05:00;36;30;12,7;28,1;40,8;0;0,67;2,5
17-03-2020 06:00;45;33;55,3;35,4;90,7;0;1,03;1,3
17-03-2020 07:00;59;47;94,5;33,2;127,6;0;1,67;1,5
17-03-2020 08:00;78;51;79,2;37,2;116,5;0;1,64;3,7
17-03-2020 09:00;75;45;37,9;35,9;73,9;0;1,24;11,7
17-03-2020 10:00;68;61;21,2;32,5;53,7;0;1,06;26,2
17-03-2020 11:00;51;39;9,9;22,6;32,5;0;0,81;38,6
17-03-2020 12:00;50;31;4,6;14,6;19,2;0;0,67;50,5
17-03-2020 13:00;39;34;3,3;12,6;15,9;0;0,63;56,2
17-03-2020 14:00;52;26;5,2;18,8;24;0;0,75;47,9
17-03-2020 15:00;75;52;6,4;17,4;23,8;0;0,76;38,1
17-03-2020 16:00;80;40;6,6;19;25,6;0;0,78;33,7
17-03-2020 17:00;78;49;6,4;21,4;27,9;0;0,82;28,8
17-03-2020 18:00;69;45;8,5;26,5;35,1;0;0,96;23,5
17-03-2020 19:00;73;53;7,8;27;34,8;0;0,98;22,1
17-03-2020 20:00;61;48;8,5;31,7;40,2;0;1,05;17,7
17-03-2020 21:00;71;51;9,2;33,2;42,4;0;1,01;14,9
17-03-2020 22:00;68;41;4,4;28,5;32,9;0;0,86;17,6
17-03-2020 23:00;58;56;4,7;38,1;42,8;0;0,81;8,7
17-03-2020 24:00;73;53;4,2;40,7;44,9;0;0,8;6,5
18-03-2020 01:00;63;51;3;34,1;37;0;0,75;8,6
18-03-2020 02:00;69;50;1,1;19,2;20,4;0;0,6;15,5
18-03-2020 03:00;55;44;1,5;14,5;16;0;0,55;20,3
18-03-2020 04:00;44;42;1,1;15,5;16,6;0;0,54;18
18-03-2020 05:00;49;28;1,7;20,7;22,4;0;0,58;13
18-03-2020 06:00;68;51;8,7;32,8;41,5;0;0,75;4,3
18-03-2020 07:00;66;62;31;39;69,9;0;1,17;1,8
18-03-2020 08:00;78;51;36,7;37,9;74,6;0;1,25;6,1
18-03-2020 09:00;73;66;24,4;33,9;58,3;0;1,1;15,9
18-03-2020 10:00;76;67;12,4;30,6;43;0;0,95;28,2
18-03-2020 11:00;73;54;12,8;37,5;50,3;0;1,03;35,9
18-03-2020 12:00;83;59;9,8;39,2;49;0;1,03;50
18-03-2020 13:00;94;59;5,2;23,5;28,7;0;0,79;54,4
18-03-2020 14:00;91;67;5;16,2;21,2;0;0,7;45,7
18-03-2020 15:00;69;56;5,6;17,5;23,1;0;0,73;41,4
18-03-2020 16:00;70;51;4,6;16,7;21,3;0;0,72;44
18-03-2020 17:00;67;51;5,7;23,7;29,4;0;0,86;39,4
18-03-2020 18:00;73;65;5,4;29,9;35,3;0;0,99;30,1
18-03-2020 19:00;85;60;6,8;34,5;41,3;0;1,05;22,2
18-03-2020 20:00;66;59;5,9;30,3;36,3;0;0,97;22,9
18-03-2020 21:00;80;60;2,6;22;24,7;0;0,88;28,2
18-03-2020 22:00;65;53;2;18,7;20,8;0;0,8;30,3
18-03-2020 23:00;0;25;1,8;22,2;24;0;0,76;24,4
18-03-2020 24:00;0;42;0,9;11,4;12,3;0;0,68;27,8
19-03-2020 01:00;0;57;1,7;16,6;18,3;0;0,71;20,9
19-03-2020 02:00;0;52;1,6;17,2;18,8;0;0,71;19,7
19-03-2020 03:00;0;52;1;15,4;16,4;0;0,64;22,5
19-03-2020 04:00;0;62;2,2;19,9;22,1;0;0,68;15
19-03-2020 05:00;0;59;4,7;24,9;29,6;0;0,71;12,2
19-03-2020 06:00;0;65;13,9;36,6;50,5;0;0,92;4,2
19-03-2020 07:00;0;66;25;38,4;63,3;0;1,18;4,5
19-03-2020 08:00;0;74;30,5;36,7;67,3;0;1,29;10,5
19-03-2020 09:00;0;69;0;0;0;0;1,23;19,6
19-03-2020 10:00;0;73;0;0;0;0;0;0
19-03-2020 11:00;68;59;9,4;20,7;30,1;0;0,63;39,1
19-03-2020 12:00;73;45;8,1;17,2;25,3;0;0,57;45,1
19-03-2020 13:00;68;57;8;22,5;30,6;0;0,6;48,7
19-03-2020 14:00;86;61;9,1;15,6;24,7;0;0,54;41
19-03-2020 15:00;74;44;10,5;14,1;24,5;0;0,52;36,8
19-03-2020 16:00;72;41;11,1;15,7;26,7;0;0,52;33,9
19-03-2020 17:00;69;48;10,3;17,7;28;0;0,59;31,8
19-03-2020 18:00;70;43;11,5;31,8;43,3;0;0,85;24,5
19-03-2020 19:00;100;65;7,1;30,6;37,7;0;0,77;24,9
19-03-2020 20:00;91;59;8,7;28;36,6;0;0,8;22,2
19-03-2020 21:00;82;67;9,4;21,2;30,5;0;0,68;24,3
19-03-2020 22:00;62;48;10,3;21,7;32;0;0,63;21
19-03-2020 23:00;59;52;6,8;19,2;26;0;0,57;21,1
19-03-2020 24:00;53;51;5,9;14,1;20;0;0,49;24,7
20-03-2020 01:00;59;55;5,4;17,7;23,1;0;0,5;20,9
20-03-2020 02:00;61;42;5,5;15,8;21,2;0;0,48;19,3
20-03-2020 03:00;66;47;5,2;11,4;16,6;0;0,44;21,6
20-03-2020 04:00;0;65;5,9;21,7;27,5;0;0,52;11
20-03-2020 05:00;78;64;6,9;21,2;28,1;0;0,49;12,3
20-03-2020 06:00;78;52;7,2;24,4;31,6;0;0,54;8,3
20-03-2020 07:00;77;71;6,9;16;22,9;0;0,49;16
20-03-2020 08:00;57;48;9,3;18,9;28,3;0;0,54;15,4
20-03-2020 09:00;46;44;10,8;20,2;30,9;0;0,54;16,4
20-03-2020 10:00;53;45;9,7;13,4;23,2;0;0,48;23,6
20-03-2020 11:00;52;45;7,2;7,5;14,7;0;0,4;37,3
20-03-2020 12:00;42;42;7,5;11,9;19,4;0;0,41;30,8
20-03-2020 13:00;61;45;7,4;9,3;16,7;0;0,43;30,5
20-03-2020 14:00;36;34;7,4;9,1;16,6;0;0,46;31,4
20-03-2020 15:00;44;44;7,3;7,8;15,1;0;0,42;33,4
20-03-2020 16:00;55;46;7;6,9;13,9;0;0,38;31,9
20-03-2020 17:00;44;44;6,9;8,6;15,5;0;0,37;28,9
